row_index,csv_line,key,salt,solvent,concentration,cation,anion,solvent_key,mw_solvent,mw_salt,n_solvent,n_salt,solv_per_ion_pair,box_build_nm,n_atoms_est,solvent_ff,clamped,stage
605,607,eldf18cad828ab,[Na+].F[P-](F)(F)(F)(F)F,CCCCC(=O)C(C)(C)C(C)CC,1.1,Na,PF6,Sfd23e7eb1b3a,184.323,167.952,281,64,4.391,5.2971,10909,True,False,not_built
606,608,el368b3bce2eaa,[Na+].F[P-](F)(F)(F)(F)F,CCCC(C(C)(C)C)C1(CC)OO1,0.92,Na,PF6,S80f289dbd05c,186.295,167.952,339,64,5.297,5.6222,12377,True,False,not_built
607,609,el3e308feedb7b,[Na+].F[P-](F)(F)(F)(F)F,CCCOC(=O)OCOC,1.06,Na,PF6,S8dd2bb084caf,148.158,167.952,365,64,5.703,5.3629,8542,True,False,not_built
608,610,elf897e37d927c,[Na+].F[P-](F)(F)(F)(F)F,COC(=O)OCC(=O)C(=O)C(C)C,0.57,Na,PF6,S8f1340067aec,188.179,167.952,563,64,8.797,6.595,14587,True,False,not_built
609,611,el4a20f8efc1ef,[Na+].F[P-](F)(F)(F)(F)F,CCC(CC)(OC(C)=O)C(C)(C)C,0.61,Na,PF6,S1c0509a5bc15,186.295,167.952,529,64,8.266,6.4476,19027,True,False,not_built
610,612,el57597148ef09,[Na+].F[P-](F)(F)(F)(F)F,CC1CC2CC(C2)C(C)C(=O)OC1C,1.01,Na,PF6,S06b428d05009,196.29,167.952,291,64,4.547,5.45,10406,True,False,not_built
611,613,el63b1fab9add6,[Na+].F[P-](F)(F)(F)(F)F,CCCC(C)CC(=O)OC(C)=O,1.19,Na,PF6,S8af73807eb6d,172.224,167.952,276,64,4.312,5.1601,8240,True,False,not_built
612,614,el6ac52d317fe7,[Na+].F[P-](F)(F)(F)(F)F,CC(=O)N(OC(=O)OCF)C(C)=O,1.14,Na,PF6,S405908ff67ce,193.13,167.952,258,64,4.031,5.2344,5930,True,False,not_built
613,615,el918543e533c1,[Na+].F[P-](F)(F)(F)(F)F,CCCC1C2CCC(C)C(C)C12OC,1.41,Na,PF6,Sd7bdaf9f3368,196.334,167.952,199,64,3.109,4.8764,8074,True,False,not_built
614,616,elffaa62189250,[Na+].F[P-](F)(F)(F)(F)F,CCN(C)S(=O)(=O)CC(C)C,0.88,Na,PF6,S42f2c28623a2,179.285,167.952,370,64,5.781,5.7062,10872,True,False,not_built
615,617,el677f0606fdce,[Na+].F[P-](F)(F)(F)(F)F,CC1CCC(=O)C(C)(C)CC1C,1.46,Na,PF6,S9a3e48c7329e,168.28,167.952,223,64,3.484,4.8201,7648,True,False,not_built
616,618,elf5f037464b37,[Na+].F[P-](F)(F)(F)(F)F,CCC(=O)CCC(=O)OC(C)=O,0.92,Na,PF6,Sa6a3d5227fd7,172.18,167.952,367,64,5.734,5.6222,9320,True,False,not_built
617,619,el062579835377,[Na+].F[P-](F)(F)(F)(F)F,CC12CC3(C)CC(C1)(C2)S3(=O)=O,0.61,Na,PF6,Sb198202ea31d,186.276,167.952,529,64,8.266,6.4476,14266,True,False,not_built
618,620,el10960d6ef1b0,[Na+].F[P-](F)(F)(F)(F)F,CC1(C(F)F)CCCC1=O,0.3,Na,PF6,S51f19d4718d1,148.152,167.952,1397,64,21.828,8.1683,28452,True,False,not_built
619,621,el63f24079c4dc,[Na+].F[P-](F)(F)(F)(F)F,CCC1(C(C)(C)C)OOC1=O,0.34,Na,PF6,S11daa9807048,158.197,167.952,1150,64,17.969,7.8345,29262,True,False,not_built
620,622,el20b52d47b5e3,[Na+].F[P-](F)(F)(F)(F)F,CCCOC(=O)C(C)C1CCC1CC,1.28,Na,PF6,S2c3975e95d78,198.306,167.952,220,64,3.438,5.0362,8432,True,False,not_built
621,623,el507ba16aba7f,[Na+].F[P-](F)(F)(F)(F)F,COC(=O)C(C)CC(C)CC(C)=O,0.74,Na,PF6,S7e691d351329,186.251,167.952,430,64,6.719,6.0454,13842,True,False,not_built
622,624,ela1871a035852,[Na+].F[P-](F)(F)(F)(F)F,CCC(C)C(OOC)C(C)C(C)C,1.01,Na,PF6,S8bb7ec38e979,188.311,167.952,303,64,4.734,5.45,11723,True,False,not_built
623,625,el07b5eec5c1c4,[Na+].F[P-](F)(F)(F)(F)F,CCOC(=O)OCCCS(C)=O,0.83,Na,PF6,S67d9707a7b0d,194.252,167.952,364,64,5.688,5.8185,9976,True,False,not_built
624,626,elb949c66c78b9,[Na+].F[P-](F)(F)(F)(F)F,CC(C)C(=O)C(=O)C(C)(C)CC#N,1.14,Na,PF6,S39eca86e5cae,181.235,167.952,275,64,4.297,5.2344,8212,True,False,not_built
625,627,el600a72e0019c,[Na+].[O-]Cl(=O)(=O)=O,CCC(=O)C(CCC(C)C)OC,0.7,Na,ClO4,S66cc5bdb407d,172.268,122.439,504,64,7.875,6.1585,16512,True,False,not_built
626,628,el601aac132944,[Na+].[O-]Cl(=O)(=O)=O,CCC1C(OC(C)=O)OC(=O)C1C#N,0.52,Na,ClO4,S66c63f162273,197.19,122.439,601,64,9.391,6.7999,15409,True,False,not_built
627,629,elfd7dd4958d06,[Na+].[O-]Cl(=O)(=O)=O,CCCCCCC(=O)CC(C)CCC,1.28,Na,ClO4,S013fdf74fdc1,198.35,122.439,229,64,3.578,5.0362,9544,True,False,not_built
628,630,elad70eb8157e9,[Na+].[O-]Cl(=O)(=O)=O,CCC(CC(C)(F)F)C(=O)CC#N,1.1,Na,ClO4,S226863e83430,189.205,122.439,283,64,4.422,5.2971,7742,True,False,not_built
629,631,el7120c0a35879,[Na+].[O-]Cl(=O)(=O)=O,CC12CCC3CCC(C1)C2COC3,0.52,Na,ClO4,S8f5ff86e310c,180.291,122.439,657,64,10.266,6.7999,22065,True,False,not_built
630,632,el27aa331f8461,[Na+].[O-]Cl(=O)(=O)=O,CCCC(=O)C(=O)OC,0.83,Na,ClO4,S350f767980e6,130.143,122.439,557,64,8.703,5.8185,10967,True,False,not_built
631,633,el98a82f1e129e,[Na+].[O-]Cl(=O)(=O)=O,CC(F)C(=O)C1(C)CCCO1,1.32,Na,ClO4,S689754e2e743,160.188,122.439,274,64,4.281,4.9848,6960,True,False,not_built
632,634,ela4d36f7b0ee6,[Na+].[O-]Cl(=O)(=O)=O,COC(=O)C1(C)CCC12CCCC2,1.46,Na,ClO4,S53881e841fcf,182.263,122.439,215,64,3.359,4.8201,7049,True,False,not_built
633,635,el6f89378482d2,[Na+].[O-]Cl(=O)(=O)=O,COC(=O)C(C)CS(C)(=O)=O,0.92,Na,ClO4,S0daec2fd1c9a,180.225,122.439,360,64,5.625,5.6222,8664,True,False,not_built
634,636,elb6bd47a673e9,[Na+].[O-]Cl(=O)(=O)=O,CC1C(=O)CCC2(C#N)C(C3CC3)C12,1.01,Na,ClO4,Sc049651726c3,189.258,122.439,310,64,4.844,5.45,9374,True,False,not_built
635,637,el82234e8d1996,[Na+].[O-]Cl(=O)(=O)=O,CCCC(=O)C(C)C(C)C(C)C(C)C,1.5,Na,ClO4,S652d24891b1c,198.35,122.439,192,64,3.0,4.7768,8064,True,False,not_built
636,638,el8e5b646ba49c,[Na+].[O-]Cl(=O)(=O)=O,CC(=O)C(C)(C)C(C)C#N,0.52,Na,ClO4,S4e3c54e90875,139.198,122.439,851,64,13.297,6.7999,19957,True,False,not_built
637,639,el5b70ac8ea9c0,[Na+].[O-]Cl(=O)(=O)=O,CCC(=O)N1CCCCC1Cl,0.52,Na,ClO4,S89865e0d679d,175.659,122.439,674,64,10.531,6.7999,17234,True,False,not_built
638,640,el3c44a0a89019,[Na+].[O-]Cl(=O)(=O)=O,CS(=O)(=O)C1CCCCC1,1.1,Na,ClO4,S5300873bc4a7,162.254,122.439,330,64,5.156,5.2971,8304,True,False,not_built
639,641,el9880a79c9bdc,[Na+].[O-]Cl(=O)(=O)=O,COC(=O)OCC1C2CCCC1C2,0.92,Na,ClO4,S0ef33bcac1ff,184.235,122.439,353,64,5.516,5.6222,10621,True,False,not_built
640,642,eld5a5b3a51870,[Na+].[O-]Cl(=O)(=O)=O,COc1cc(-c2ccccc2)c[nH]1,1.19,Na,ClO4,S53b96ba881ae,173.215,122.439,284,64,4.438,5.1601,7200,True,False,not_built
641,643,elf5df25ca4487,[Na+].[O-]Cl(=O)(=O)=O,COC1CCCC(C2CCC3CC32)C1,1.37,Na,ClO4,Sd269ffaefcd5,194.318,122.439,217,64,3.391,4.9234,8196,True,False,not_built
642,644,ele0e6a32f5cd0,[Na+].[O-]Cl(=O)(=O)=O,CC(=O)C1CCCS(=O)(=O)C1,0.3,Na,ClO4,S102a9bcca9d2,176.237,122.439,1184,64,18.5,8.1683,27616,True,False,not_built
643,645,el5084c34475cd,[Na+].[O-]Cl(=O)(=O)=O,CCOC(C)=O,1.19,Na,ClO4,S9c82a341e1dc,88.106,122.439,558,64,8.719,5.1601,8196,True,False,not_built
644,646,el1d389dd5fae1,[Na+].[O-]Cl(=O)(=O)=O,CC(=O)OC1CCC(OC(C)=O)C1,0.52,Na,ClO4,S8d0f73ca7c00,186.207,122.439,636,64,9.938,6.7999,17556,True,False,not_built
645,647,el511f00b46a7d,[Na+].[O-]Cl(=O)(=O)=O,COC(=O)C(=O)C(C)CC(C)Cl,1.32,Na,ClO4,S714db46e8721,192.642,122.439,228,64,3.562,4.9848,6084,True,False,not_built
646,648,ele8b493bfe053,[Na+].[O-]Cl(=O)(=O)=O,CCC(CC)(OC(C)=O)C(C)(C)C,1.14,Na,ClO4,S1c0509a5bc15,186.295,122.439,277,64,4.328,5.2344,10079,True,False,not_built
647,649,el0f98b9e5b747,[Na+].[O-]Cl(=O)(=O)=O,CCC(=O)C(C)CS(=O)C(C)C,1.37,Na,ClO4,S7bbcb126e0fa,190.308,122.439,221,64,3.453,4.9234,7014,True,False,not_built
648,650,elde41b92a1a48,[Na+].[O-]Cl(=O)(=O)=O,CC1CCC(C)C12C(=O)CCCC2=O,0.3,Na,ClO4,S6d81f6960de1,194.274,122.439,1074,64,16.781,8.1683,34752,True,False,not_built
649,651,el50d76652878d,[Na+].[O-]Cl(=O)(=O)=O,CCCC(CCC(F)F)C(=O)OC,0.39,Na,ClO4,S3edf6137d9c9,194.221,122.439,821,64,12.828,7.4843,24193,True,False,not_built
650,652,elea3ecb6362db,[Na+].[O-]S(=O)(=O)C(F)(F)F,COc1cc(-c2ccccc2)c[nH]1,0.7,Na,OTf,S53b96ba881ae,173.215,172.059,490,64,7.656,6.1585,12336,True,False,not_built
651,653,el7859cfdd8f6d,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCOC(=O)C(C#N)(CC)CC(C)C,1.19,Na,OTf,S32d001e3f3b6,197.278,172.059,240,64,3.75,5.1601,8496,True,False,not_built
652,654,el761cf1e3f02d,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCCCCCC(=O)CC(C)CCC,0.34,Na,OTf,S013fdf74fdc1,198.35,172.059,916,64,14.312,7.8345,37216,True,False,not_built
653,655,el35e243242ea2,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCC1CCCC(=O)C1Cl,0.43,Na,OTf,S97aa1623b0ae,160.644,172.059,886,64,13.844,7.2446,20954,True,False,not_built
654,656,eld4049dae0690,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCN(C)S(=O)(=O)CC(C)C,0.88,Na,OTf,S42f2c28623a2,179.285,172.059,370,64,5.781,5.7062,10936,True,False,not_built
655,657,el39e9926d40d3,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCC12CC(CCCCC1=O)C2,0.92,Na,OTf,S6025d9407903,166.264,172.059,379,64,5.922,5.6222,11946,True,False,not_built
656,658,el07f66590ef1a,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC12CC3C4CCC35CC(C1CO5)C42,1.46,Na,OTf,S69efe6872bba,190.286,172.059,196,64,3.062,4.8201,6848,True,False,not_built
657,659,el95297aadbf60,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCCCCC1CC1C(=O)C(=O)C#N,1.19,Na,OTf,Sf307e9b7d786,193.246,172.059,245,64,3.828,5.1601,7681,True,False,not_built
658,660,elbe26cfcb69b1,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCCC1C2CCC(C)C(C)C12OC,1.01,Na,OTf,Sd7bdaf9f3368,196.334,172.059,290,64,4.531,5.45,11596,True,False,not_built
659,661,ele5f41c6467be,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC(C)(C)CC1CCS1(=O)=O,0.39,Na,OTf,S31bb49561b07,176.281,172.059,894,64,13.969,7.4843,24714,True,False,not_built
660,662,el2fa4e850b41b,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC(=O)C1C2CCC(CSC2)C1C,1.46,Na,OTf,S4d0c8ac3ea88,198.331,172.059,188,64,2.938,4.8201,6404,True,False,not_built
661,663,elf2426cb1719a,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC(=O)OC1CCC(OC(C)=O)C1,1.32,Na,OTf,S8d0f73ca7c00,186.207,172.059,226,64,3.531,4.9848,6678,True,False,not_built
662,664,ele5951c84b72b,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCCCC1CC1C1C(=O)CCC1C,1.46,Na,OTf,S36c1e53a8081,194.318,172.059,192,64,3.0,4.8201,7488,True,False,not_built
663,665,eld559b3918bb3,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCS(=O)(=O)C1CCC1,0.7,Na,OTf,S8c52916a9cc4,148.227,172.059,573,64,8.953,6.1585,12609,True,False,not_built
664,666,el11a82ef73b55,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCCCCC(F)C(=O)CN(C)C,1.14,Na,OTf,S215c3dee5440,189.274,172.059,262,64,4.094,5.2344,9222,True,False,not_built
665,667,elf8c9cb1f8caf,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCC1(OOC)CC1C,1.14,Na,OTf,Se3c539fd0daf,130.187,172.059,381,64,5.953,5.2344,9339,True,False,not_built
666,668,elcd489fe63490,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCC1CCC(Cl)C1C(C)=O,0.97,Na,OTf,Sb99841ae74a7,174.671,172.059,341,64,5.328,5.5239,9442,True,False,not_built
667,669,el628ca76d6691,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC(C)CCOC(=O)C(C)(C)F,0.43,Na,OTf,S18cb379914cf,176.231,172.059,808,64,12.625,7.2446,24008,True,False,not_built
668,670,el316c14c9465b,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC(=O)CC1CC1C1CC(C)C2CC21,0.3,Na,OTf,S5abf042b60e2,192.302,172.059,1076,64,16.812,8.1683,37160,True,False,not_built
669,671,elf44ed6e93c02,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCC(=O)C(C)C(CC)SC#N,1.41,Na,OTf,Sca8850f40247,185.292,172.059,210,64,3.281,4.8764,6246,True,False,not_built
670,672,el4d26f57c8a09,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCCCCC(C)C(=O)OCCC,0.34,Na,OTf,S9b643758157f,186.295,172.059,976,64,15.25,7.8345,34736,True,False,not_built
671,673,el9b1aa2b907a8,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC1C(=O)C2CCCC2C1=O,1.01,Na,OTf,S94838a92d05e,152.193,172.059,374,64,5.844,5.45,9178,True,False,not_built
672,674,el8f92de505bd5,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC1(C(=O)Cl)CCCC1CCl,1.1,Na,OTf,S83a035dfd4b7,195.089,172.059,265,64,4.141,5.2971,6671,True,False,not_built
673,675,el30afc4651a07,[Na+].[O-]S(=O)(=O)C(F)(F)F,CCC1(C)CC2C(C)C2C1C(=O)OC,0.66,Na,OTf,Sf7a80b70e1cf,196.29,172.059,461,64,7.203,6.2804,16250,True,False,not_built
674,676,ele2a3cce56aed,[Na+].[O-]S(=O)(=O)C(F)(F)F,CC(=O)CC(C)CCOC(C)=O,1.19,Na,OTf,S306bd578470e,172.224,172.059,275,64,4.297,5.1601,8276,True,False,not_built
675,677,el011a86025467,[Na+].[N-](C#N)C#N,CCN1C(C)CC(=O)C12CC2C,1.06,Na,DCA,Sf4671bf64324,167.252,89.033,341,64,5.328,5.3629,10273,True,False,not_built
676,678,el1d62d5760f4f,[Na+].[N-](C#N)C#N,CCOC(=O)CC1CC1C1CCCC1,1.23,Na,DCA,S7a56115b4c36,196.29,89.033,248,64,3.875,5.1035,8816,True,False,not_built
677,679,ela440e2cabbc3,[Na+].[N-](C#N)C#N,CC(=O)C1CC(C)CCC1C,0.83,Na,DCA,S43e65862d143,154.253,89.033,478,64,7.469,5.8185,14246,True,False,not_built
678,680,el2c045d0ae822,[Na+].[N-](C#N)C#N,COc1cc(-c2ccccc2)c[nH]1,0.92,Na,DCA,S53b96ba881ae,173.215,89.033,382,64,5.969,5.6222,9552,True,False,not_built
679,681,el14b2c29afb88,[Na+].[N-](C#N)C#N,CCC1(C)CC2C(C)C2C1C(=O)OC,1.14,Na,DCA,Sf7a80b70e1cf,196.29,89.033,269,64,4.203,5.2344,9530,True,False,not_built
680,682,elace084ec205c,[Na+].[N-](C#N)C#N,CCCC1(CC)OOOC1C,1.06,Na,DCA,S3edb542cccd8,160.213,89.033,356,64,5.562,5.3629,9996,True,False,not_built
681,683,el6671bd684b67,[Na+].[N-](C#N)C#N,COC(=O)OCC1C2CCCC1C2,0.39,Na,DCA,S0ef33bcac1ff,184.235,89.033,873,64,13.641,7.4843,25701,True,False,not_built
682,684,el7700718eac37,[Na+].[N-](C#N)C#N,COC(=O)C(C)C(C)S(=O)(=O)F,0.66,Na,DCA,Saa5f97f3f22c,198.215,89.033,472,64,7.375,6.2804,11240,True,False,not_built
683,685,el5b1001463fd0,[Na+].[N-](C#N)C#N,CC1C2CCC(C)(C)C1OC(=O)O2,1.41,Na,DCA,Sc48b3e380db0,184.235,89.033,228,64,3.562,4.8764,6996,True,False,not_built
684,686,elb1b0fd482bb6,[Na+].[N-](C#N)C#N,CC(=O)C(C)C1CC(C)C(C)C1,0.7,Na,DCA,Sbb03007c1b66,168.28,89.033,523,64,8.172,6.1585,17120,True,False,not_built
685,687,elf0c8aa34442f,[Na+].[N-](C#N)C#N,CCCCC(=O)C(C)(C)C(C)C,1.41,Na,DCA,S3f15ac81e06e,170.296,89.033,247,64,3.859,4.8764,8782,True,False,not_built
686,688,el7ed052bc75a3,[Na+].[N-](C#N)C#N,CCC(C)(C)CCC(=O)N1CCCO1,0.7,Na,DCA,Sbfb28e1331c0,199.294,89.033,442,64,6.906,6.1585,15854,True,False,not_built
687,689,el320926c08101,[Na+].[N-](C#N)C#N,CC(CF)C1(CF)CCOC1,0.97,Na,DCA,Se980182157d3,164.195,89.033,381,64,5.953,5.5239,9909,True,False,not_built
688,690,el4835c0ec58de,[Na+].[N-](C#N)C#N,COC(=O)C1(C)CCCC(=O)C1C,0.66,Na,DCA,S1a1cf1d818d4,184.235,89.033,508,64,7.938,6.2804,15116,True,False,not_built
689,691,ela533dc35cc4c,[Na+].[N-](C#N)C#N,CCCC(=O)C(CC)S(C)(=O)=O,0.48,Na,DCA,S0963cf231b77,192.28,89.033,676,64,10.562,6.9838,19312,True,False,not_built
690,692,el34180ad77d52,[Na+].[N-](C#N)C#N,COC(=O)OC(CC(C)C)N(C)C,1.01,Na,DCA,S3aadd3bf5860,189.255,89.033,317,64,4.953,5.45,10528,True,False,not_built
691,693,el60e07268768e,[Na+].[N-](C#N)C#N,CCC1C(OC(C)=O)OC(=O)C1C#N,0.57,Na,DCA,S66c63f162273,197.19,89.033,552,64,8.625,6.595,14184,True,False,not_built
692,694,elebf471394888,[Na+].[N-](C#N)C#N,CCCC(C)OC(=O)OC(C)=O,0.66,Na,DCA,Sd65f75c3bea9,174.196,89.033,537,64,8.391,6.2804,14346,True,False,not_built
693,695,el7a1789e87caa,[Na+].[N-](C#N)C#N,CCC(CC(C)=O)C(=O)CC(F)F,1.32,Na,DCA,Sf4b76415d7ab,192.205,89.033,235,64,3.672,4.9848,6729,True,False,not_built
694,696,ela20bf41aaf73,[Na+].[N-](C#N)C#N,CCC(=O)C(C)CS(=O)C(C)C,1.1,Na,DCA,S7bbcb126e0fa,190.308,89.033,288,64,4.5,5.2971,9024,True,False,not_built
695,697,ele5607cbacb5a,[Na+].[N-](C#N)C#N,C=Cc1ccc(C(C)=O)s1,1.19,Na,DCA,Sa86757a9ca26,152.218,89.033,331,64,5.172,5.1601,6342,True,False,not_built
696,698,el16f4bf244aeb,[Na+].[N-](C#N)C#N,CC1C(=O)C2CCCC2C1=O,1.5,Na,DCA,S94838a92d05e,152.193,89.033,258,64,4.031,4.7768,6318,True,False,not_built
697,699,elf62ddf5bf891,[Na+].[N-](C#N)C#N,COC(=O)OCCCSSC,1.23,Na,DCA,S2fe9daef37e6,196.293,89.033,248,64,3.875,5.1035,6088,True,False,not_built
698,700,elf3742612ea40,[Na+].[N-](C#N)C#N,CCCCCC(=O)N(C=O)CCC,1.46,Na,DCA,Sbeca3cf453ae,185.267,89.033,219,64,3.422,4.8201,7392,True,False,not_built
699,701,eldad254f6a7c6,[Na+].[N-](C#N)C#N,CCC(C)OC(=O)CSC,0.66,Na,DCA,Sbb7fa83b9196,162.254,89.033,577,64,9.016,6.2804,14232,True,False,not_built
700,702,elcc59c466d3cd,[Na+].[C-](C#N)(C#N)C#N,CCOC(C)=O,1.41,Na,TCM,S9c82a341e1dc,88.106,113.055,467,64,7.297,4.8764,7050,True,False,not_built
701,703,el0fc723de1c3a,[Na+].[C-](C#N)(C#N)C#N,CCCCC(OC(C)=O)C(C)(C)F,0.74,Na,TCM,S73f7060b1e00,190.258,113.055,432,64,6.75,6.0454,14336,True,False,not_built
702,704,el79355520dee8,[Na+].[C-](C#N)(C#N)C#N,CC1(C(=O)Cl)CCCC1CCl,1.1,Na,TCM,S83a035dfd4b7,195.089,113.055,276,64,4.312,5.2971,6860,True,False,not_built
703,705,elf4b486341094,[Na+].[C-](C#N)(C#N)C#N,CC1(C)CCCCCS(=O)(=O)C1,1.1,Na,TCM,Se4b1fea15fa6,190.308,113.055,283,64,4.422,5.2971,9002,True,False,not_built
704,706,el59bd5f67eb17,[Na+].[C-](C#N)(C#N)C#N,CC1CCC(=O)CC(=O)C12CCCC2,0.97,Na,TCM,S9fc75bb3be25,194.274,113.055,318,64,4.969,5.5239,10688,True,False,not_built
705,707,el01ea3c029085,[Na+].[C-](C#N)(C#N)C#N,CCC1(C)CC(=O)CCC1(C)C,1.41,Na,TCM,S105b713f5a46,168.28,113.055,244,64,3.812,4.8764,8320,True,False,not_built
706,708,el040df95768e1,[Na+].[C-](C#N)(C#N)C#N,CCC(=O)CCC(=O)OC(C)=O,1.01,Na,TCM,Sa6a3d5227fd7,172.18,113.055,343,64,5.359,5.45,8744,True,False,not_built
707,709,el6a82daeb38c9,[Na+].[C-](C#N)(C#N)C#N,CCC(=O)C1(C)CC(C)CCCC1C,0.88,Na,TCM,S563675d9fccf,196.334,113.055,349,64,5.453,5.7062,13774,True,False,not_built
708,710,el3cbed399a7de,[Na+].[C-](C#N)(C#N)C#N,CCCC(CCC(F)F)C(=O)OC,1.23,Na,TCM,S3edf6137d9c9,194.221,113.055,246,64,3.844,5.1035,7646,True,False,not_built
709,711,eld9a4ebfb2f4f,[Na+].[C-](C#N)(C#N)C#N,COC(=O)C(C)CC(C)(C)C(C)C,1.32,Na,TCM,S44b9815d0bb6,186.295,113.055,237,64,3.703,4.9848,8807,True,False,not_built
710,712,el5edcac10816a,[Na+].[C-](C#N)(C#N)C#N,COC(=O)C1CC(C)(F)CC1CF,1.28,Na,TCM,S0e2a3cf7f309,192.205,113.055,238,64,3.719,5.0362,6938,True,False,not_built
711,713,ele5d7ebfee049,[Na+].[C-](C#N)(C#N)C#N,CC(=O)CCCC(C)C(C)(C)C#N,0.88,Na,TCM,S854954286a9b,181.279,113.055,378,64,5.906,5.7062,12608,True,False,not_built
712,714,el42e0dbcada75,[Na+].[C-](C#N)(C#N)C#N,CCCCC1CC1C1C(=O)CCC1C,0.83,Na,TCM,S36c1e53a8081,194.318,113.055,375,64,5.859,5.8185,14012,True,False,not_built
713,715,el352af743882d,[Na+].[C-](C#N)(C#N)C#N,CC1=C[C@H](F)C=CO1,0.66,Na,TCM,Sd88a7ba70eab,114.119,113.055,812,64,12.688,6.2804,12692,True,False,not_built
714,716,elee0da27bd32d,[Na+].[C-](C#N)(C#N)C#N,CC(CS(C)(=O)=O)C(F)CF,0.92,Na,TCM,Sdaeeb9e5227e,186.223,113.055,351,64,5.484,5.6222,8585,True,False,not_built
715,717,elc9e5ef4ca6ef,[Na+].[C-](C#N)(C#N)C#N,CC(CF)C1(CF)CCOC1,0.74,Na,TCM,Se980182157d3,164.195,113.055,501,64,7.828,6.0454,13037,True,False,not_built
716,718,el3c7aef930efd,[Na+].[C-](C#N)(C#N)C#N,CCOC(=O)CC1CC1C1CCCC1,0.39,Na,TCM,S7a56115b4c36,196.29,113.055,814,64,12.719,7.4843,28188,True,False,not_built
717,719,elc65e5d4e5cdd,[Na+].[C-](C#N)(C#N)C#N,CCC(=O)C(C)C(CC)SC#N,0.83,Na,TCM,Sca8850f40247,185.292,113.055,393,64,6.141,5.8185,11123,True,False,not_built
718,720,elde2ac03d6bad,[Na+].[C-](C#N)(C#N)C#N,COCC1C2C(C)C2C(C)CC1(C)C,1.23,Na,TCM,S677f2e1835a5,196.334,113.055,243,64,3.797,5.1035,9746,True,False,not_built
719,721,eld5cb1bb4b08b,[Na+].[C-](C#N)(C#N)C#N,CCCC(OC)C1OC(=O)OC1=O,1.06,Na,TCM,S89917b3a9009,188.179,113.055,298,64,4.656,5.3629,7962,True,False,not_built
720,722,el2d27bdf2b66a,[Na+].[C-](C#N)(C#N)C#N,CC(C)C(C)OC(C)C(F)(F)F,0.57,Na,TCM,Sd3005650658b,184.201,113.055,586,64,9.156,6.595,16334,True,False,not_built
721,723,el96b7a9b398cf,[Na+].[C-](C#N)(C#N)C#N,CCC1CCC(Cl)C1C(C)=O,0.83,Na,TCM,Sb99841ae74a7,174.671,113.055,417,64,6.516,5.8185,11354,True,False,not_built
722,724,el64d72bd48798,[Na+].[C-](C#N)(C#N)C#N,CC(=O)OC1CCC(OC(C)=O)C1,0.97,Na,TCM,S8d0f73ca7c00,186.207,113.055,331,64,5.172,5.5239,9449,True,False,not_built
723,725,el02fef1f8ba62,[Na+].[C-](C#N)(C#N)C#N,CCOC(=O)OCOCC(C)Cl,0.92,Na,TCM,S6500218e7fd1,196.63,113.055,332,64,5.188,5.6222,8812,True,False,not_built
724,726,el86b72bd946b3,[Na+].[C-](C#N)(C#N)C#N,CCCOCCC1CC(C)CCC1C,0.3,Na,TCM,S91316768d2cc,198.35,113.055,1054,64,16.469,8.1683,42672,True,False,not_built
725,727,el5c6a25ef96fb,[Na+].[O-][N+](=O)=O,CN(C)C(=O)CC1(C)CC2CC1C2,0.88,Na,NO3,Saaf6455ac71f,181.279,84.994,384,64,6.0,5.7062,12608,True,False,not_built
726,728,eld5d842ef489e,[Na+].[O-][N+](=O)=O,CCCCCC(F)C(=O)CN(C)C,1.01,Na,NO3,S215c3dee5440,189.274,84.994,318,64,4.969,5.45,10814,True,False,not_built
727,729,ela5b2ea193191,[Na+].[O-][N+](=O)=O,CCOC(=O)OCCCS(C)=O,1.5,Na,NO3,S67d9707a7b0d,194.252,84.994,203,64,3.172,4.7768,5598,True,False,not_built
728,730,el4ffef7f168fb,[Na+].[O-][N+](=O)=O,CCCC(C)CC(=O)OC(C)=O,0.88,Na,NO3,S8af73807eb6d,172.224,84.994,404,64,6.312,5.7062,11632,True,False,not_built
